,Search,Tweet_Date,Original_Tweet
386,Bolsonaro,2022-04-17,"@jrguzzofatos Não sei  de onde esses jornalistas incompentes tiram tantas fake news.
Bolsonaro nunca irá ganhar essa eleição, aliás esse debilóide deveria já ter sido impichado.
Nenhum brasileiro informado e em sã consciência dá conta de explicar, o porquê esse sociopata não sofreu impeachment"
387,Bolsonaro,2022-04-17,"Meu, o Queiroga, ministro da saúde, não sabe ler um teleprompter com o discurso. Entonação pífia, mostrando claramente que só tá reproduzindo algo que mandaram ler, sem nem acreditar que ele (sendo do governo Bolsonaro) esteve em algum momento a favor do combate à pandemia."
388,Bolsonaro,2022-04-17,"@RolimVan https://t.co/nEhj9GPVgT &lt;&lt;-- link da notícia 

Considere assinar o Globo: https://t.co/GCslP8qxHe"
389,Bolsonaro,2022-04-17,https://t.co/cv1CoRf8Eu
390,Bolsonaro,2022-04-17,"A cara de pau do ministro da saúde do governo Bolsonaro de agora, em ano eleitoral, defender vacinação e ciência em rede nacional."
391,Bolsonaro,2022-04-17,"*saquearam um mercado*

Você que votou no Bolsonaro pro Brasil não virar uma Venezuela, parabéns, estamos bem próximos disso."
392,Bolsonaro,2022-04-17,@CameloJubeni @MarcioM61326104 @alvesmimar3 @MarquesToalinha @mello65440 @Marbenje @leal11_vanda @Edu05freire @Nuu0204 @CleberLSantos1 @LEANDROCORR21 @nefertiti2022 @Eduardo57009171 @ZilaHelena @RE_BOLSONARO SDV a todos patriotas🇧🇷
393,Bolsonaro,2022-04-17,Ho narizinho quem e essa Anita..tenha dó  o nariz 👃 ficou torto aliás ... Bolsonaro na petesada...pra cima https://t.co/suue3KPhtq
394,Bolsonaro,2022-04-17,"Guedes viaja aos EUA para convencer investidores que Brasil, sob Bolsonaro, é ‘porto seguro’ https://t.co/s76Pvu2X8M"
395,Bolsonaro,2022-04-17,Organizador de passeio de moto de Bolsonaro em SP recebeu 16 parcelas de auxílio emergencial do governo federal | São Paulo | G1 https://t.co/wP6F3JdOYY
396,Bolsonaro,2022-04-17,"@realDiegoV10 @veramagalhaes ✿ღ✿(◕‿◕)_ ㋡♥ Boa Noite♥㋡ _(◕‿◕)✿ღ✿
Melhor Jair se Acostumando o Bolsonaro vai ficar mais 4 anos.
#PTNuncaMais 
#BolsonaroReeleito2022 
Bolsonaro é um sucesso, foi lindo.
https://t.co/8V3TCZwDDh"
397,Bolsonaro,2022-04-17,"@centeanes Obrigado amigo, eu gosto muito de história, vou procurar e baixar, se muitos dessa geração lessem o que o nazismo e o facismo fizeram as nações, aos seres humanos e ao mundo, não falariam em ditadura militar e tão pouco em votar Jair Bolsonaro..."
398,Bolsonaro,2022-04-17,@LEANDROCORR21 @MarcioM61326104 @alvesmimar3 @MarquesToalinha @mello65440 @Marbenje @leal11_vanda @Edu05freire @Nuu0204 @CleberLSantos1 @nefertiti2022 @Eduardo57009171 @ZilaHelena @RE_BOLSONARO SDV a todos patriotas🇧🇷
399,Bolsonaro,2022-04-17,"Justiça Justiça, infelizmente não, e se preparem pois Lula E Bolsonaro comandarão suas quadrilhas pelos proximos 4 anos. Um da presidencia e outro dos poderes. A nós cabe divulgar e denunciar tudo que fizerem de errado para ver se brasileiros acordem https://t.co/T09lDIwYNz"
400,Bolsonaro,2022-04-17,"@gleisi Bolsonaro 1⁰ turno.
Chora jumentada. https://t.co/lkCOooe74K"
401,Bolsonaro,2022-04-17,"@InjouMedjay @GadoDecider ""os caras"", que vc fala, sao os bolsominions que vivem comparando bolsonaro com jesus?"
402,Bolsonaro,2022-04-17,@renildo Tira Bolsonaro que resolve! #ForaBolsonaro
403,Bolsonaro,2022-04-17,"@Miguel_100001 @AcoLyonel O Lula se esconde, Bolsonaro parece arroz de festa !
🤭🤭🤭"
404,Bolsonaro,2022-04-17,Infelizmente o adversário mais forte do Presidente Bolsonaro é a vaidade de muitos direitistas. Uma pena. https://t.co/kFTWXrGoxO
405,Bolsonaro,2022-04-17,Ei Bolsonaro vtnc !! Kkkk vaia total da torcida santista no estádio !!!! https://t.co/dM2FZajVdl
406,Bolsonaro,2022-04-17,@agapefpim @SergioMoro19RJ @SF_Moro Bolsonaro= Lula
407,Bolsonaro,2022-04-17,@essediafoilouco Ele fez isso como manifestação para mandar  Bolsonaro tomar no cu também. Mandou bem!
408,Bolsonaro,2022-04-17,@LulaOficial Já renovamos agora é Bolsonaro
409,Bolsonaro,2022-04-17,"@xykosancho Um politico honesto, 😂😂😂 Bolsonaro se elegeu com este discurso. Vai tentando."
410,Bolsonaro,2022-04-17,@Biakicis @jairbolsonaro Na linha casa ninguém apoia nem Lula nem Bolsonaro!
411,Bolsonaro,2022-04-17,"@leoobean @textsforjoelma @Samiragatassa @julinhafuracaoo ""bolsonaro presidente"""
412,Bolsonaro,2022-04-17,"@andreporci Essa imagem que fizeram dela com apoio ao Bolsonaro, só aumenta a narrativa da esquerda de fake news, e só desgaste em cima do Bolsonaro."
413,Bolsonaro,2022-04-17,"O q tem Arthur do BBB22 com Bolsonaro? Dane-se q ele traiu a mulher dele,ngm sabe q aconteceu na relação pq ngm dorme c/eles. Ela eh fora da casinha tb. 
#BBB222 é só um jogo.
Eu nem  sabia quem era @Aguiarthur e esse hate em cima dele eh desproporcional. Vcs tão surtados."
414,Bolsonaro,2022-04-17,@CarlaZambelli38 @SorvetaoAndreia Bolsonaro ate 2026 sorvetao 🔥
415,Bolsonaro,2022-04-17,"ENCONTRARAM OS KITS GAYS. SÓ QUE NÃO ESTAVAM NAS ESCOLAS, ESTAVAM NOS QUARTÉIS. Se a direita permanecer no poder será legalizada o estpro, pedofilia,feminicidio. O assassino Jair Bolsonaro mtas fez homenagem a estes criminosos e tem eles como idolos, ele fez isso em rede nacional https://t.co/f7FtLkGAdM"
416,Bolsonaro,2022-04-17,"Já que Bolsonaro gastou 37k em lubrificante ele poderia distribuir pro povo, 30 conto um kmed que país é esse https://t.co/FPd0qKeg4t"
417,Bolsonaro,2022-04-17,"Moçis, engolir essa de loAlk com casca e tudo com a desculpa de tirar o Bolsonaro... É assinar o atestado de imbecil completo. https://t.co/dKS9wTmgDf"
418,Bolsonaro,2022-04-17,"@BolsonaroSP Na verdade deputado a única e grande preocupação é ver juízes do @STF_oficial #STFVergonhaNacional sair do Brasil ir até  EUA OFENDER,FALAR MAL DO @jairbolsonaro Luiz Roberto Barroso e Ricardo Levandovisk isto é traição a Pátria,dizer que Bolsonaro é o mal e eles são o bem!Lixo https://t.co/EoIV9w6IHv"
419,Bolsonaro,2022-04-17,"@veramagalhaes ✿ღ✿(◕‿◕)_ ㋡♥ Boa Noite♥㋡ _(◕‿◕)✿ღ✿
Melhor Jair se Acostumando o Bolsonaro vai ficar mais 4 anos.
#PTNuncaMais 
#BolsonaroReeleito2022 
Bolsonaro é um sucesso, foi lindo.
https://t.co/8V3TCZwDDh"
420,Bolsonaro,2022-04-17,@palletxtz se o bolsonaro n faz nada então eu tenho q fazer ne
421,Bolsonaro,2022-04-17,@galeradott_acg Vc deve ser eleitor do Bolsonaro acostumado a espalhar fake news e os gados aceitam sem nem ver se era verdade a publicação!!!!
422,Bolsonaro,2022-04-17,@ElisCavi @Sidney8383 @jairbolsonaro Bolsonaro e Forças Armadas: Último aviso para quem está fora das quatro ... https://t.co/g1CmL65VLG via @YouTube 22 @CarlosBezerrav1
423,Bolsonaro,2022-04-17,Mansão de Flávio Bolsonaro: veja imagens do imóvel de R$ 6 milhões em Brasília https://t.co/8sxk2aoyoZ
424,Bolsonaro,2022-04-17,"@brasil247 Aguentamos 13 anos,qual o problema de aguentar 8 anos de Bolsonaro?"
425,Bolsonaro,2022-04-17,"Cheia no Acre é a necessidade de una transposição agora das águas das cheias tanto para o Nordeste, Sudeste, Centro Oeste. Seria a maior obra do governo Bolsonaro pq seria concluída e não deixada como a do Rio São Francisco.
#TransposiçãoDasCheias"
426,Bolsonaro,2022-04-17,@pauloteixeira13 @Anitta Ela é fraquinha  não aguenta pressão! Bolsonaro dispensa comentário. Aguenta qualquer tranco. Ela virou um bom cabo eleitoral do mito!
427,Bolsonaro,2022-04-17,"@alexgbsilva @hesse_rose @bastoserikagma1 @GugaNoblat Verdade! Se for pra levar em consideração esses institutos, não dá. Mas o método é sempre o mesmo. Tentam manipular a população, percebem que não vão dar jeito, e próximo das eleições começam a desfazer a lambança pra no final dizer: acertamos! Bolsonaro no primeiro turno! 🙂"
428,Bolsonaro,2022-04-17,"Estava de boa assistindo o jornal quando interromperam pra comunicado do governo 
Pensei que fosse impeachment ou tinha acontecido algo com o Bolsonaro"
429,Bolsonaro,2022-04-17,"Com quotes e replies que os torcedores do Arthur Aguiar estão dando aqui, conseguimos entender como o Bolsonaro se tornou presidente do Brasil... Lamentável, uma população que sabe ""ler e escrever"" ser enganada tão facilmente, achando que um post de abr/21 era de hoje. LAMENTÁVEL https://t.co/0u2UeU7d1V"
430,Bolsonaro,2022-04-17,@ccamargoisa mandei logo um VAI SE FUDE BOLSONARO FILHA FA PUTA
431,Bolsonaro,2022-04-17,Agora uma piada: ministro da saúde no governo bolsonaro https://t.co/cV5kFzl7If https://t.co/wwckHKvIiC
432,Bolsonaro,2022-04-17,"@vianadepinho @MarcioM61326104 @alvesmimar3 @MarquesToalinha @mello65440 @Marbenje @leal11_vanda @Edu05freire @Nuu0204 @CleberLSantos1 @Melkpsobrinho @LEANDROCORR21 @nefertiti2022 @Eduardo57009171 @ZilaHelena @RE_BOLSONARO Seguimos de volta todos os patriotas, direita unida sempre  @liderbrito_mmn e @radiofamiliaFeM https://t.co/zo8YGxhyJ8"
433,Bolsonaro,2022-04-17,"@parox40 Argh! Fora bolsonaro e leva esse ""ministrinho"", junto!"
434,Bolsonaro,2022-04-17,"@helcio77 @AbrahamWeint Bolsonaristas parece que vivem numa realidade paralela. Moro condenou o Lula e depois quando Bolsonaro eleito, Lula foi solto e graças a Kassio Nunes ele se livrou das condenações. Mas na cabeça maluca de Bolsonaristas Moro é Lula. Vai entender esses lunáticos."
435,Bolsonaro,2022-04-17,"URGENTE-GOVERNO BOLSONARO DECRETA FIM DA EMERGÊNCIA SANITÁRIA PARA COVID
Marcelo Queiroga,ministro da Saúde, anunciou o fim da emergência sanitária para Covid em pronunciamento em rede nacional de rádio e televisão."
436,Bolsonaro,2022-04-17,"@viniciuscfp82 Vc tem que puxar saco e aceitar tudo pq quer se eleger e depende do bolsonaro né .
Pelo menos ele foi sujeito homem e criticou as merdas que o PR está fazendo"
437,Bolsonaro,2022-04-17,"@JovemPanNews Mais uma ""culpa"" para o PR Bolsonaro. País nenhum consegue alterar essa maldita fórmula internacional de correção do petróleo e da gasolina. O que os caminhoneiros querem? Perder tempo e dinheiro numa luta que vai terminar sem final feliz!"
438,Bolsonaro,2022-04-17,@BrazilFight Sou cristão e concordo plenamente com a postagem dele. Um bando de igrejas e evangélicos (não todos) sem perceber estão colocando o Bolsonaro como ídolo maior defendendo de tal maneira a ponto de ferir princípios cristãos.Bancada evangélica por ex é uma vergonha para cristianismo
439,Bolsonaro,2022-04-17,"@CarlaZambelli38 @jairbolsonaro Prezada Carla, enquanto o STF, a primeira Federação Partidária do Brasil, estiver vigiando, massacrando e perseguindo Bolsonaro e patriotas, fique tranquila e lembre ao presidente que o STF(semideuses), é
o principal cabo eleitoral para 2022..... mais de 100% do povo odeia o STF."
440,Bolsonaro,2022-04-17,"Desde 2018 o Corinthians não terminava uma rodada do Brasileiro como líder. Desde então:

Atlético bi
SP saiu da fila
Rival com 2 libertadores
Maradona morreu
Paulistão na Record
Flamenguistas surgindo das cinzas
Bolsonaro eleito

O mundo é melhor quando o Corinthians lidera."
441,Bolsonaro,2022-04-17,@Biakicis @jairbolsonaro Todos da minha família apoiam Bolsonaro. TODOS!!
442,Bolsonaro,2022-04-17,@adeoliveirabr Aí você acordou!? Kkkkkkk . Bolsonaro foi ovacionado pela torcida! #BolsonaroReeleitoEm2022 🇧🇷
443,Bolsonaro,2022-04-17,@zeca_dirceu Bolsonaro reeleito
444,Bolsonaro,2022-04-17,@Melkpsobrinho @alvesmimar3 @MarquesToalinha @mello65440 @Marbenje @leal11_vanda @Edu05freire @Nuu0204 @CleberLSantos1 @LEANDROCORR21 @nefertiti2022 @Eduardo57009171 @ZilaHelena @RE_BOLSONARO TMJ
445,Bolsonaro,2022-04-17,"@BlogdoNoblat O dia que Bolsonaro ""precisar"" da ajuda de @Anitta , pode fechar o Brasil!"
446,Bolsonaro,2022-04-17,"Seria incrível se do nada meu mano Bolsonaro decidisse simplesmente tomar a américa latina inteira na base do soco, eu me alistaria com o maior prazer"
447,Bolsonaro,2022-04-17,Jair mentiras bolsonaro https://t.co/gbuvsmiSMd
448,Bolsonaro,2022-04-17,@DepEduardoCunha Verdade por isso é necessário elegemos o Bolsonaro
449,Bolsonaro,2022-04-17,@revistaforum As redes sociais do Bolsonaro funcionam com pessoas que odeiam a esquerda e querem mudar o Brasil para melhor.
450,Bolsonaro,2022-04-17,"Governo Bolsonaro passou toda a Pandemia prejudicando o combate do vírus, contra o SUS e a Ciência e agora em véspera de eleições o Ministro da Saúde Marcelo Queiroga vem falar fake news a nível nacional! Sinceramente! 🤡"
451,Bolsonaro,2022-04-17,"@revistaforum Bolsonaro é uma persona não grata, vestindo a camisa do Santos F C"
452,Bolsonaro,2022-04-17,@Biakicis @jairbolsonaro Na minha somos 3……Bolsonaro no primeiro turno
453,Bolsonaro,2022-04-17,@marcia_sjc @RitaLisauskas O Bolsonaro agora comanda a polícia estadual? Vai lavar uma louça e para de palhaçada
454,Bolsonaro,2022-04-17,"Mudar a política econômica adotada por Temer e Bolsonaro é urgente! Um governo sem rumo, sem projeto e mergulhado na corrupção, é fatal para a população.
https://t.co/7Sdl3aI5md"
455,Bolsonaro,2022-04-17,@anavilarinol @Anitta FORA LULA FORA BOLSONARO
456,Bolsonaro,2022-04-17,O Bolsonaro colocando a faixa de presidente no Lula já passa na minha cabeça ininterruptamente
457,Bolsonaro,2022-04-17,"BOLSONARO DEVE TÁ COM O OUVIDO DOENDO DE TANTO OUVIR DOS TORCEDORES DO SANTOS ""VAI TOMAR NO CU""kkkkkkkkkkk música pra meus ouvidos."
458,Bolsonaro,2022-04-17,"@opropriofaka ""Bolsonaro é um homem limpo"" kkkkkkkk mas tá lá casadinho com os corruptos 🙄"
459,Bolsonaro,2022-04-17,"@vinimaxreal @CentralEleicoes Lula queria ganhar no 1° turno, Bolsonaro também. 
Moro queria estar em 25% e nem está mais nas pesquisas.
Cenários mudam."
460,Bolsonaro,2022-04-17,"@ArthurWeint Irmãos Traíras,  quem vocês eram antes do Bolsonaro? Nada, em breve voltarão a se exatamente a mesma coisa, nada de nada.
#BolsonaroReeleito2022"
461,Bolsonaro,2022-04-17,@BlogdoNoblat Nobel o Bolsonaro não e ladão fi de uma égua
462,Bolsonaro,2022-04-17,@anavilarinol @Anitta Lula é que involuntariamente da força pro bolsonaro. 2018 não foi o suficiente pra vcs?
463,Bolsonaro,2022-04-17,@BlogdoNoblat https://t.co/KPal8sBa8s
464,Bolsonaro,2022-04-17,"@CarlosBolsonaro @CarlosBolsonaro, seu pai é um tratante, sorrateiro, q governa com pessoalidade, age totalmente ao contrário dos princípios da Administração Pública.
Não só o @marceloramosam entrará com a ação, mas tb o @OmarAzizSenador, @wilsonlimaAM, @DavidAlmeidaAM  e outros.

#FORA BOLSONARO"
465,Bolsonaro,2022-04-17,"O Bolsonaro ainda tem a coragem de aparecer em público, meu Deus."
466,Bolsonaro,2022-04-17,"@CarlaZambelli38 @jairbolsonaro Lindo o carinho do povo com Bolsonaro, no fundo da para ouvir a galera em uma apoio geral a Bolsonaro

https://t.co/ZuLpNIfJFU"
467,Bolsonaro,2022-04-17,@forumpandlr Como se o bolsonaro ainda está na presidencia? Tem algo de errado nisso pan
468,Bolsonaro,2022-04-17,"@DeputadoFederal e a facada no bolsonaro, te interessa?"
469,Bolsonaro,2022-04-17,"@opropriofaka Prá que isso???
Conservador é Bolsonaro que usa sua força contra os inimigos, quanto ao resto, suporta calado e espera o tempo trazer a verdade.
Ridículo e infantil!"
470,Bolsonaro,2022-04-17,"*meu pai usando camisa do bolsonaro no dia anterior*

“pai o senhor vai votar em quem?”

“no lula”

“uai achei que fosse votar no bolsonaro”

“eu quero que o bolsonaro se f0d4” https://t.co/PdyUCICQSx"
471,Bolsonaro,2022-04-17,"Bolsonaro comporta-se como um marginal, um criminoso q se julga acima da lei, e q tem a certeza de que ficará impune. Da mesma forma que “Colorido”, codinome de Valdeci Alves dos Santos, um dos líderes mais procurados do PCC, a mais poderosa facção do país
https://t.co/mU8Fn2dOmX"
472,Bolsonaro,2022-04-17,"Quer dizer que Bolsonaro é a pedra no caminho  da nova solução p o Brasil?  Dos salvadores da Pátria?

Faz me rir. 

Pra cima de mim não meu caro."
473,Bolsonaro,2022-04-17,O SIGILO CRIMINOSO DO MILICIANO acoberta crimes de responsabilidade e das corrupções deste governo. Até quando o poder judiciário vai ficar em silêncio sobre estes absurdos?? E os órgãos de controle?? Quem vai punir esta quadrilha?? https://t.co/QvDZ4D53MZ
474,Bolsonaro,2022-04-17,@alinesousil @MarcioM61326104 @alvesmimar3 @MarquesToalinha @mello65440 @Marbenje @leal11_vanda @Edu05freire @Nuu0204 @CleberLSantos1 @LEANDROCORR21 @nefertiti2022 @Eduardo57009171 @ZilaHelena @RE_BOLSONARO SDV a todos patriotas🇧🇷
475,Bolsonaro,2022-04-17,"O ministro da saúde do governo Bolsonaro defendendo o sua na TV, risos."
476,Bolsonaro,2022-04-17,"A Miriam Leitão podia e devia ter confrontado Bolsonaro na época dos debates na @GloboNews. Isso era necessário, isso era imprescindível. #Edição18"
477,Bolsonaro,2022-04-17,https://t.co/oRQm38pJPG https://t.co/WvjWc1WEFC
478,Bolsonaro,2022-04-17,@fernandoestat Bolsonaro não faz $3!_|_4
479,Bolsonaro,2022-04-17,@insta_acabar Dps o intolerante é o Bolsonaro Kkkkkkkkk
480,Bolsonaro,2022-04-17,@AndreHenning Hahahahaha aguenta ate 2026...Bolsonaro!!
481,Bolsonaro,2022-04-17,"No cruzamento entre o McDonald's e o Mercado de Artesanato de João Pessoa, sem brincadeira,  tem cinquenta pessoas em condição de rua pedindo dinheiro, são cinco famílias inteiras ao relento. Obrigado presidente Bolsonaro"
482,Bolsonaro,2022-04-17,@martin_lutherj @JANI_VALVERD @marcofeliciano Deus está longe de Bolsonaro muito longe😁🙏
483,Bolsonaro,2022-04-17,"Pé-quente, Bolsonaro vê vitória do Santos no Brasileirão e recebe carinho do torcedor (veja o vídeo) https://t.co/6T3IMVIQci"
484,Bolsonaro,2022-04-17,"Santos diz que Bolsonaro cumpriu protocolos sanitários para ir a jogo, que bobeira https://t.co/SUgMtjBuez #R7 via @portalr7"
485,Bolsonaro,2022-04-17,"@GugaNoblat Você é um palhaço e moleque. Não use a Fé Cristã, para fazer suas ""críticas"". Não gosta de Bolsonaro, morda a testa, só não venha zombar de Jesus. Prefiro um político que tem Jesus na boca, do que um que políticos abortistas, censuradores, cachaceiros, analfabetos, e agnósticos."
486,Bolsonaro,2022-04-17,"@MitosoNeto @Biakicis @AbrahamWeint @jairbolsonaro @FlaviaArrudaDF Flávia arruda tá há 4 anos trabalhando ao lado de Bolsonaro como aliada de Lira pra manejar o dinheiro do orçamento secreto. Decadência moral não é de hoje, agora é só mais raposa engordando mais no galinheiro"
487,Bolsonaro,2022-04-17,@Mendes33RJ @SergioMoro19RJ @SF_Moro Bolsonaro = Lula
488,Bolsonaro,2022-04-17,"O Legado do  governo Bolsonaro
Foi ter feito de tudo pra soltar Lula e destruir a Lava Jato

O Legado da esquerda
Foi ter perdoado o Genocídio de Bolsonaro
E os crimes dos filhos dele

Isso é fato.. não é opinião pessoal"
489,Bolsonaro,2022-04-17,@BlogdoNoblat https://t.co/KPal8sBa8s
